sentence_number,stopword_count,word_length,character_length
1663,6,19,129
1664,3,6,35
1665,0,3,21
1666,3,16,114
1667,4,12,76
1668,3,7,44
1669,5,14,97
1670,12,34,200
1671,6,15,86
1672,19,42,244
1673,6,16,108
1674,6,15,95
1675,10,21,142
1676,3,6,31
1677,8,23,141
1678,12,29,198
1679,1,4,35
1680,5,13,72
1681,8,20,116
1682,4,8,43
1683,4,15,105
1684,2,6,35
1685,11,26,148
1686,9,20,110
1687,1,4,21
1688,5,18,99
1689,2,5,38
1690,16,36,221
1691,9,20,119
1692,10,19,112
1693,13,24,136
1694,9,21,127
1695,7,17,110
1696,8,22,157
1697,6,15,101
1698,5,11,90
1699,2,7,45
1700,1,3,16
1701,9,22,136
1702,4,13,94
1703,10,21,128
1704,8,20,145
1705,0,2,14
1706,9,22,146
1707,4,9,48
1708,11,22,126
1709,9,18,126
1710,10,26,154
1711,3,8,48
1712,0,2,12
1713,6,15,106
1714,6,14,95
1715,6,10,52
1716,3,9,59
1717,5,13,89
1718,3,40,423
1719,4,9,52
1720,7,18,138
1721,5,9,97
1722,2,7,48
1723,5,12,92
1724,5,16,108
1725,8,18,121
1726,5,13,75
1727,4,9,45
1728,18,32,183
1729,24,48,277
1730,10,20,104
1731,15,29,158
1732,15,29,159
1733,9,17,99
1734,6,10,56
1735,4,8,52
1736,15,32,192
1737,15,28,159
1738,13,25,141
1739,7,18,120
1740,13,22,157
1741,12,34,185
1742,6,10,59
1743,2,4,21
1744,9,17,99
1745,6,10,50
1746,3,8,46
1747,12,24,142
1748,1,3,14
1749,9,29,195
1750,20,37,239
1751,7,15,108
1752,6,9,50
1753,6,13,92
1754,3,16,123
1755,1,3,15
1756,11,26,154
1757,4,12,65
1758,11,20,106
1759,16,37,240
1760,2,2,15
1761,12,36,249
1762,2,2,13
1763,13,23,159
1764,12,28,179
1765,4,9,69
1766,7,17,118
1767,6,12,62
1768,6,12,84
1769,4,12,81
1770,3,8,61
1771,12,34,208
1772,11,27,156
1773,20,49,289
1774,4,15,106
1775,5,9,47
1776,6,17,118
1777,7,13,76
1778,9,26,180
1779,10,27,188
1780,5,15,92
1781,8,16,95
1782,3,6,34
1783,6,24,163
1784,6,12,72
1785,10,22,139
1786,6,15,99
1787,6,14,76
1788,7,21,123
1789,7,14,84
1790,7,21,117
1791,1,7,54
1792,4,7,36
1793,14,35,208
1794,9,22,144
1795,9,22,127
1796,13,24,137
1797,1,3,36
1798,17,36,231
1799,3,5,30
1800,1,4,26
1801,6,10,53
1802,9,14,71
1803,0,3,17
1804,18,36,220
1805,7,16,101
1806,0,2,21
1807,5,8,43
1808,14,20,89
1809,5,9,51
1810,4,6,26
1811,15,23,112
1812,0,2,14
1813,3,9,53
1814,13,24,149
1815,9,22,145
1816,20,45,292
1817,0,2,14
1818,16,30,179
1819,6,12,67
1820,10,20,104
1821,10,21,155
1822,13,22,134
1823,1,3,17
1824,2,10,73
1825,7,11,69
1826,7,15,85
1827,12,26,160
1828,5,11,69
1829,2,6,49
1830,3,8,59
1831,1,4,42
1832,1,5,53
1833,1,5,41
1834,5,12,99
1835,11,23,164
1836,16,32,182
1837,10,28,192
1838,5,38,411
1839,5,12,82
1840,3,24,272
1841,10,23,143
1842,12,22,100
1843,11,21,162
1844,2,5,34
1845,4,6,32
1846,2,4,21
1847,7,19,135
1848,4,5,23
1849,20,42,255
1850,9,16,82
1851,6,11,56
1852,11,23,147
1853,0,2,12
1854,9,23,143
1855,4,16,102
1856,10,18,94
1857,10,20,108
1858,3,6,44
1859,11,18,108
1860,0,2,16
1861,3,8,67
1862,3,15,134
1863,2,26,268
1864,6,14,128
1865,5,12,72
1866,5,11,77
1867,7,15,110
1868,9,19,158
1869,5,14,98
1870,8,24,178
1871,2,10,65
1872,3,9,80
1873,3,10,78
1874,8,18,126
1875,9,21,154
1876,11,23,189
1877,8,19,154
1878,6,14,94
1879,3,9,62
1880,7,14,86
1881,7,25,182
1882,4,9,59
1883,6,16,116
1884,3,8,46
1885,8,17,101
1886,20,42,250
1887,13,32,250
1888,10,22,139
1889,7,14,84
1890,11,26,173
1891,10,29,200
1892,17,49,347
1893,12,25,163
1894,9,27,174
1895,6,20,122
1896,3,16,105
1897,6,19,111
1898,6,24,164
1899,6,20,143
1900,10,27,187
1901,3,7,56
1902,10,29,206
1903,8,15,102
1904,1,3,23
1905,4,7,39
1906,10,20,121
1907,6,9,60
1908,0,0,1
1909,6,16,102
1910,12,30,197
1911,8,16,89
1912,16,30,169
1913,11,23,120
1914,8,21,144
1915,9,18,87
1916,6,11,60
1917,9,19,114
1918,14,35,225
1919,10,25,149
1920,5,17,122
1921,6,15,110
1922,7,14,76
1923,1,4,21
1924,4,10,66
1925,4,7,39
1926,4,15,109
1927,6,18,98
1928,0,1,18
1929,19,34,212
1930,14,29,209
1931,14,25,154
1932,0,2,19
1933,16,29,186
1934,11,18,109
1935,3,5,34
1936,5,7,35
1937,10,23,122
1938,21,42,261
1939,17,41,278
1940,10,16,88
1941,8,21,146
1942,5,10,62
1943,6,13,75
1944,4,7,43
1945,6,17,91
1946,0,2,15
1947,6,14,93
1948,13,27,177
1949,16,35,212
1950,0,2,17
1951,14,31,188
1952,6,13,64
1953,5,13,104
1954,8,26,193
1955,1,4,18
1956,3,9,70
1957,6,16,93
1958,1,5,34
1959,14,33,207
1960,15,33,215
1961,16,42,263
1962,0,2,30
1963,13,29,198
1964,4,9,72
1965,7,11,51
1966,2,11,86
1967,10,25,157
1968,6,14,77
1969,0,4,24
1970,18,39,267
1971,4,10,58
1972,11,23,126
1973,5,14,99
1974,0,3,20
1975,7,16,95
1976,5,17,121
1977,9,18,111
1978,0,1,18
1979,3,14,119
1980,14,33,217
1981,6,15,100
1982,1,3,22
1983,12,24,151
1984,7,13,102
1985,4,11,66
1986,10,16,99
1987,12,21,116
1988,5,19,171
1989,1,5,40
1990,2,5,52
1991,2,5,48
1992,3,7,56
1993,10,26,180
1994,3,6,43
1995,2,5,51
1996,2,5,48
1997,3,7,58
1998,4,14,118
1999,11,25,142
2000,9,20,134
2001,18,41,284
2002,17,50,353
2003,0,3,20
2004,4,10,65
2005,6,17,154
2006,6,15,108
2007,4,9,94
2008,11,19,106
2009,7,14,85
2010,5,11,77
2011,2,8,62
2012,9,19,140
2013,0,1,15
2014,9,33,253
2015,8,17,103
2016,7,12,56
2017,8,18,107
2018,7,17,112
2019,1,4,19
2020,14,26,142
2021,3,6,30
2022,3,16,118
2023,8,15,90
2024,5,15,104
2025,12,25,158
2026,1,3,17
2027,4,12,83
2028,8,23,150
2029,0,0,1
2030,24,55,334
2031,8,17,106
2032,1,4,27
2033,2,6,30
2034,16,37,230
2035,1,4,21
2036,9,15,96
2037,19,53,339
2038,9,19,109
2039,7,16,93
2040,2,7,44
2041,9,23,159
2042,4,11,92
2043,12,26,167
2044,1,3,22
2045,13,25,146
2046,10,24,158
2047,18,41,255
2048,8,15,87
2049,0,2,13
2050,9,20,118
2051,14,35,211
2052,13,25,137
2053,5,15,108
2054,13,31,192
2055,7,18,107
2056,5,10,56
2057,10,20,118
2058,0,3,22
2059,11,34,238
2060,7,12,63
2061,11,29,187
2062,11,27,174
2063,12,28,170
2064,6,12,55
2065,7,12,77
2066,2,8,54
2067,2,8,65
2068,6,14,90
2069,14,23,144
2070,22,47,290
2071,1,3,22
2072,7,18,127
2073,2,5,26
2074,2,5,30
2075,16,46,295
2076,5,12,73
2077,19,48,310
2078,8,25,181
2079,12,30,191
2080,2,4,24
2081,21,44,250
2082,4,8,55
2083,7,21,159
2084,4,11,92
2085,20,47,312
2086,2,3,19
2087,4,15,113
2088,10,16,100
2089,7,19,141
2090,5,12,74
2091,7,24,165
2092,14,34,216
2093,9,25,155
2094,9,19,107
2095,5,11,81
2096,9,36,239
2097,10,22,130
2098,12,25,141
2099,4,7,37
2100,18,42,293
2101,14,29,173
2102,10,18,120
2103,8,14,77
2104,13,32,204
2105,10,32,229
2106,9,22,173
2107,6,21,131
2108,5,20,121
2109,10,29,175
2110,0,2,30
2111,7,22,151
2112,1,7,51
2113,15,30,174
2114,0,2,18
2115,14,30,196
2116,2,4,46
2117,4,9,53
2118,5,11,71
2119,7,11,61
2120,4,11,71
2121,1,3,16
2122,14,27,170
2123,10,19,111
2124,7,17,108
2125,1,5,42
2126,10,15,101
2127,1,3,16
2128,11,28,167
2129,4,11,62
2130,4,10,62
2131,18,34,194
2132,1,3,15
2133,5,11,84
2134,13,22,126
2135,15,33,197
2136,4,10,61
2137,9,20,135
2138,1,6,36
2139,10,18,99
2140,7,12,63
2141,15,38,224
2142,12,28,209
2143,13,38,251
2144,0,2,17
2145,13,29,217
2146,10,28,180
2147,11,31,211
2148,0,2,11
2149,10,31,193
2150,2,11,90
2151,6,10,67
2152,0,1,14
2153,0,1,15
2154,1,2,20
2155,13,31,186
2156,11,27,183
2157,0,1,12
2158,8,27,231
2159,5,23,188
2160,10,29,215
2161,1,3,17
2162,12,25,156
2163,3,14,92
2164,9,30,204
2165,11,31,213
2166,1,3,17
2167,8,31,204
2168,14,30,200
2169,13,28,185
2170,0,2,16
2171,3,10,61
2172,4,9,48
2173,8,14,79
2174,7,11,60
2175,10,18,93
2176,9,23,158
2177,11,32,207
2178,8,27,184
2179,0,3,15
2180,13,30,183
2181,5,14,92
2182,13,26,158
2183,9,20,139
2184,0,2,13
2185,13,32,211
2186,7,17,96
2187,3,10,59
2188,7,15,99
2189,0,2,10
2190,11,30,196
2191,6,18,124
2192,12,25,160
2193,6,11,67
2194,1,3,13
2195,4,13,80
2196,7,14,93
2197,7,15,94
2198,11,28,178
2199,4,11,75
2200,0,2,13
2201,5,22,140
2202,10,28,200
2203,6,11,77
2204,5,10,64
2205,0,2,19
2206,7,27,192
2207,4,14,93
2208,12,29,177
2209,0,3,17
2210,9,23,160
2211,8,26,174
2212,2,8,49
2213,10,25,149
2214,0,3,18
2215,8,15,93
2216,7,20,140
2217,11,27,167
2218,8,13,87
2219,15,28,157
2220,15,31,199
2221,6,15,89
2222,12,29,165
2223,7,22,162
2224,11,27,175
2225,11,22,162
2226,23,50,355
2227,8,17,106
2228,10,19,113
2229,18,47,330
2230,15,29,174
2231,3,7,47
2232,9,18,119
2233,1,2,13
2234,7,15,97
2235,9,23,180
2236,6,18,139
2237,14,33,236
2238,18,30,180
2239,16,42,303
2240,0,2,19
2241,7,15,99
2242,42,89,614
2243,11,32,175
2244,4,12,84
2245,7,17,116
2246,13,32,221
2247,6,20,161
2248,9,20,121
2249,1,3,20
2250,8,18,116
2251,5,10,66
2252,6,14,100
2253,18,34,191
2254,13,25,141
2255,1,2,11
2256,9,21,118
2257,8,18,135
2258,1,12,92
2259,10,24,158
2260,3,6,31
2261,2,6,46
2262,8,20,132
2263,11,29,173
2264,17,41,280
2265,7,20,125
2266,0,1,19
2267,3,10,81
2268,5,9,56
2269,7,12,69
2270,5,8,39
2271,1,11,107
2272,4,12,94
2273,0,2,12
2274,3,12,92
2275,2,5,30
2276,8,15,78
2277,6,13,104
2278,2,8,61
2279,0,2,16
2280,5,13,87
2281,1,7,67
2282,3,11,78
2283,6,18,174
2284,16,36,216
2285,6,17,142
2286,0,2,14
2287,2,5,32
2288,10,26,191
2289,10,23,137
2290,7,16,90
2291,3,10,60
2292,0,2,15
2293,5,9,52
2294,6,15,89
2295,13,24,129
2296,7,13,82
2297,6,15,91
2298,4,10,60
2299,4,14,96
2300,3,6,39
2301,16,29,174
2302,9,23,146
2303,9,17,102
2304,9,20,141
2305,11,19,99
2306,9,19,104
2307,8,20,140
2308,10,31,231
2309,8,20,170
2310,6,13,87
2311,5,12,80
2312,3,13,96
2313,15,38,228
2314,9,18,124
2315,11,21,114
2316,5,14,91
2317,9,17,103
2318,5,13,103
2319,4,10,58
2320,6,15,99
2321,6,22,132
2322,5,12,83
2323,9,21,120
2324,5,12,81
2325,1,3,18
2326,6,16,118
2327,6,19,159
2328,0,2,17
2329,12,35,208
2330,17,31,170
2331,16,30,212
2332,12,22,114
2333,11,20,110
2334,4,10,68
2335,0,3,14
2336,22,46,305
2337,15,34,204
2338,15,32,197
2339,15,31,197
2340,19,36,203
2341,23,41,234
2342,0,3,20
2343,17,30,176
2344,11,22,125
2345,11,29,182
2346,9,16,95
2347,3,13,117
2348,15,21,128
2349,6,11,74
2350,0,2,17
2351,8,24,170
2352,21,48,325
2353,10,19,122
2354,17,29,148
2355,6,13,78
2356,5,13,78
2357,11,31,205
2358,9,21,152
2359,14,32,190
2360,3,15,106
2361,7,16,111
2362,15,31,193
2363,3,7,50
2364,7,15,103
2365,8,31,243
2366,7,18,133
2367,3,8,81
2368,7,17,125
2369,2,3,20
2370,2,5,35
2371,1,4,37
2372,2,21,163
2373,8,28,226
2374,9,22,133
2375,4,16,116
2376,2,4,38
2377,6,14,95
2378,10,16,91
2379,8,21,135
2380,9,18,103
2381,5,11,64
2382,10,21,113
2383,5,11,71
2384,2,6,33
2385,1,4,33
2386,0,4,55
2387,7,16,100
2388,2,5,36
2389,1,4,26
2390,1,5,60
2391,1,4,34
2392,1,8,57
2393,1,3,24
2394,6,16,106
2395,3,7,45
2396,11,28,207
2397,16,34,228
2398,10,25,167
2399,7,17,162
2400,11,25,180
2401,1,3,22
2402,11,29,200
2403,7,20,128
2404,10,22,141
2405,9,26,171
2406,5,13,103
2407,5,14,108
2408,7,14,111
2409,0,2,14
2410,6,18,163
2411,4,12,89
2412,6,17,126
2413,0,5,41
2414,0,3,25
2415,0,3,27
2416,0,3,25
2417,1,4,32
2418,0,2,21
2419,7,21,151
2420,8,17,119
2421,5,17,120
2422,6,16,114
2423,4,16,97
2424,3,9,54
2425,0,1,9
2426,4,14,88
2427,3,12,78
2428,3,14,86
2429,5,16,96
2430,3,13,84
2431,5,18,108
2432,4,15,96
2433,2,9,67
2434,10,28,177
2435,3,11,58
2436,6,19,114
2437,7,17,100
2438,2,11,80
2439,7,22,141
2440,3,17,117
2441,13,30,179
2442,6,14,73
2443,2,9,47
2444,3,6,40
2445,14,31,185
2446,6,11,65
2447,16,37,217
2448,16,41,283
2449,8,24,137
2450,2,5,33
2451,5,13,94
2452,1,3,27
2453,8,25,166
2454,7,17,114
2455,4,16,103
2456,4,5,28
2457,4,10,70
2458,4,10,50
2459,7,15,80
2460,4,6,46
2461,6,9,54
2462,9,18,116
2463,5,14,96
2464,5,12,71
2465,12,33,197
2466,19,41,232
2467,9,23,153
2468,11,29,197
2469,9,27,186
2470,7,25,174
2471,14,36,225
2472,15,44,301
2473,1,10,78
2474,6,11,64
2475,11,35,231
2476,1,3,27
2477,8,18,101
2478,5,15,97
2479,11,26,153
2480,9,24,161
2481,21,50,357
2482,17,44,319
2483,3,9,75
2484,16,36,257
2485,9,20,113
2486,15,30,199
2487,4,12,93
2488,1,5,36
2489,2,6,52
2490,8,21,150
2491,6,16,122
2492,3,5,38
2493,5,14,96
2494,3,7,48
2495,6,12,79
2496,11,31,194
2497,13,29,222
2498,2,8,53
2499,6,9,54
2500,12,23,128
2501,6,16,94
2502,10,27,197
2503,10,24,136
2504,6,16,92
2505,12,24,152
2506,15,28,191
2507,9,17,101
2508,13,21,131
2509,7,24,172
2510,12,23,133
2511,11,25,139
2512,3,10,64
2513,0,2,27
2514,12,31,173
2515,7,25,169
2516,5,12,82
2517,15,37,243
2518,2,6,37
2519,6,13,74
2520,13,21,108
2521,7,17,102
2522,9,24,155
2523,12,21,105
2524,9,24,149
2525,3,6,32
2526,20,37,191
2527,6,12,61
2528,4,8,48
2529,8,16,87
2530,10,21,117
2531,10,19,100
2532,5,7,31
2533,6,17,122
2534,0,3,19
2535,9,21,141
2536,6,17,121
2537,4,7,39
2538,6,25,188
2539,6,13,99
2540,6,12,73
2541,0,2,19
2542,7,27,208
2543,11,19,113
2544,7,22,143
2545,11,23,125
2546,6,16,103
2547,9,20,140
2548,21,44,285
2549,7,25,183
2550,3,7,50
2551,1,3,34
2552,7,20,137
2553,6,22,135
2554,10,27,198
2555,9,22,139
2556,6,15,103
2557,10,26,180
2558,5,12,67
2559,10,23,113
2560,4,6,33
2561,14,30,210
2562,6,12,74
2563,3,8,50
2564,5,9,57
2565,5,7,32
2566,9,19,147
2567,9,16,109
2568,7,16,97
2569,3,9,59
2570,8,22,151
2571,6,17,139
2572,12,24,143
2573,4,10,60
2574,1,5,43
2575,6,13,72
2576,6,11,59
2577,12,30,191
2578,11,24,147
2579,10,23,138
2580,6,17,108
2581,6,10,55
2582,8,18,109
2583,16,31,171
2584,7,20,119
2585,3,8,44
2586,6,11,78
2587,6,17,120
2588,3,14,120
2589,3,10,70
2590,4,7,40
2591,1,32,272
2592,6,18,154
2593,9,24,156
2594,4,10,68
2595,12,29,177
2596,11,22,135
2597,8,15,85
2598,2,5,32
2599,6,15,102
2600,10,21,141
2601,12,29,194
2602,11,24,165
2603,1,3,14
2604,6,31,216
2605,6,23,173
2606,9,21,117
2607,9,15,76
2608,1,3,20
2609,16,37,263
2610,6,16,107
2611,7,18,129
2612,6,16,115
2613,1,3,13
2614,3,10,68
2615,11,31,197
2616,5,18,132
2617,11,24,129
2618,3,10,63
2619,5,9,69
2620,1,2,17
2621,13,33,213
2622,8,20,154
2623,10,26,176
2624,11,17,100
2625,5,16,107
2626,7,19,136
2627,9,23,154
2628,16,35,212
2629,6,16,101
2630,16,27,140
2631,16,40,292
2632,7,19,149
2633,0,3,22
2634,15,38,258
2635,7,18,107
2636,15,28,172
2637,9,19,122
2638,0,3,21
2639,10,18,105
2640,6,12,78
2641,9,21,122
2642,4,11,72
2643,5,15,91
2644,1,2,13
2645,3,13,93
2646,0,2,22
2647,10,23,158
2648,13,29,167
2649,6,13,96
2650,9,14,72
2651,17,25,122
2652,16,32,191
2653,9,16,95
2654,6,12,79
2655,15,24,113
2656,8,13,69
2657,6,16,130
2658,11,19,103
2659,8,14,69
2660,11,27,168
2661,23,42,251
2662,11,21,118
2663,3,8,53
2664,1,5,44
2665,4,10,61
2666,10,21,132
2667,13,23,139
2668,12,27,171
2669,21,39,211
2670,5,12,61
2671,7,10,58
2672,9,20,115
2673,16,33,194
2674,12,31,197
2675,25,44,267
2676,10,21,116
2677,7,22,170
2678,19,37,223
2679,8,21,135
2680,14,26,159
2681,17,35,219
2682,12,26,144
2683,10,18,91
2684,21,41,207
2685,10,24,162
2686,8,18,116
2687,12,21,134
2688,9,19,111
2689,11,22,128
2690,15,33,200
2691,4,8,63
2692,3,7,56
2693,3,12,81
2694,9,21,141
2695,3,8,60
2696,6,14,85
2697,2,4,38
2698,4,7,53
2699,9,16,94
2700,6,13,86
2701,4,11,81
2702,8,18,125
2703,1,3,18
2704,4,11,73
2705,2,7,57
2706,4,10,90
2707,6,14,83
2708,2,5,42
2709,3,6,43
2710,5,15,97
2711,8,21,144
2712,2,6,48
2713,3,8,55
2714,11,27,175
2715,6,18,117
2716,3,7,46
2717,1,5,38
2718,4,10,68
2719,5,18,125
2720,6,18,121
2721,4,10,77
2722,5,14,77
2723,4,12,77
2724,3,5,35
2725,3,14,87
2726,2,5,40
2727,4,13,83
2728,3,11,77
2729,8,22,138
2730,7,18,105
2731,1,7,65
2732,5,14,92
2733,8,19,151
2734,16,37,244
2735,7,16,104
2736,8,22,136
2737,10,23,141
2738,6,17,124
2739,17,41,268
2740,11,22,140
2741,4,14,109
2742,11,23,134
2743,5,17,121
2744,6,24,170
2745,4,18,147
2746,2,11,76
2747,2,12,78
2748,3,12,87
2749,2,9,73
2750,2,11,71
2751,2,10,65
2752,3,11,73
2753,7,24,174
2754,14,33,236
2755,0,2,13
2756,13,42,307
2757,20,45,291
2758,5,14,99
2759,2,4,20
2760,20,45,286
2761,26,46,269
2762,0,2,14
2763,13,29,208
2764,21,40,258
2765,0,2,12
2766,8,20,141
2767,23,42,251
2768,14,35,250
2769,0,2,17
2770,7,18,105
2771,2,5,30
2772,4,8,46
2773,18,33,202
2774,14,27,155
2775,16,31,174
2776,13,19,96
2777,0,3,15
2778,9,26,165
2779,14,35,220
2780,15,26,147
2781,1,3,14
2782,7,18,109
2783,6,16,89
2784,7,22,135
2785,2,7,58
2786,2,6,56
2787,3,10,53
2788,2,7,51
2789,2,8,63
2790,15,34,230
2791,11,29,230
2792,0,2,16
2793,27,49,308
2794,7,17,125
2795,25,51,309
2796,1,3,15
2797,10,22,127
2798,13,31,210
2799,14,28,173
2800,8,23,165
2801,7,18,133
2802,12,33,215
2803,6,21,145
2804,6,13,100
2805,1,2,11
2806,7,22,199
2807,6,13,97
2808,1,1,15
2809,1,1,15
2810,1,1,15
2811,2,3,34
2812,0,3,15
2813,3,14,94
2814,3,8,66
2815,4,9,63
2816,2,7,57
2817,0,1,8
2818,9,18,136
2819,2,6,37
2820,4,7,42
2821,8,12,64
2822,0,1,6
2823,4,13,88
2824,6,20,162
2825,3,13,87
2826,5,10,81
2827,4,8,43
2828,6,12,69
2829,7,13,67
2830,11,18,90
2831,9,19,115
2832,12,22,145
2833,4,13,79
2834,13,22,118
2835,2,7,46
2836,3,8,50
2837,0,2,17
2838,9,28,203
2839,18,38,255
2840,0,2,18
2841,6,26,178
2842,8,19,115
2843,15,33,194
2844,3,9,57
2845,0,2,13
2846,14,39,257
2847,12,25,166
2848,8,24,165
2849,8,19,88
2850,8,16,100
2851,4,12,81
2852,0,2,17
2853,3,12,102
2854,4,8,64
2855,3,6,32
2856,0,3,31
2857,1,5,55
2858,9,19,126
2859,13,32,228
2860,0,2,17
2861,4,10,75
2862,3,5,32
2863,5,12,88
2864,5,15,123
2865,4,8,44
2866,3,5,39
2867,9,12,91
2868,1,3,19
2869,14,31,216
2870,0,1,13
2871,11,33,190
2872,3,8,44
2873,7,20,132
2874,9,15,94
2875,10,24,152
2876,5,16,99
2877,13,39,248
2878,9,20,116
2879,11,31,197
2880,11,31,180
2881,10,32,224
2882,6,16,101
2883,1,5,25
2884,12,32,201
2885,4,8,53
2886,6,12,88
2887,5,15,99
2888,6,14,84
2889,10,17,99
2890,18,35,210
2891,10,21,121
2892,12,30,176
2893,9,17,97
2894,5,12,79
2895,1,5,41
2896,3,6,35
2897,1,2,20
2898,12,29,190
2899,6,18,136
2900,9,25,178
2901,9,18,132
2902,7,30,202
2903,8,21,146
2904,6,17,102
2905,10,21,128
2906,10,24,151
2907,12,28,181
2908,2,7,57
2909,12,30,231
2910,1,9,60
2911,8,20,165
2912,4,12,89
2913,14,31,223
2914,3,11,74
2915,10,20,112
2916,9,19,125
2917,10,24,157
2918,14,30,176
2919,10,25,187
2920,14,31,185
2921,7,16,102
2922,14,26,172
2923,4,9,65
2924,14,31,207
2925,14,29,188
2926,9,18,111
2927,5,11,65
2928,14,28,154
2929,5,12,76
2930,8,23,151
2931,10,25,176
2932,2,6,34
2933,15,26,149
2934,9,22,143
2935,7,11,53
2936,5,14,84
2937,19,37,223
2938,12,31,184
2939,13,23,121
2940,10,19,128
2941,13,25,154
2942,12,26,141
2943,11,23,166
2944,3,11,75
2945,14,30,186
2946,9,17,114
2947,18,35,188
2948,10,23,139
2949,16,32,185
2950,6,21,145
2951,2,5,29
2952,8,16,86
2953,14,37,236
2954,3,9,55
2955,9,22,152
2956,0,1,10
2957,5,15,108
2958,11,26,178
2959,9,24,144
2960,12,26,171
2961,9,22,135
2962,15,27,165
2963,14,30,202
2964,10,20,143
2965,10,19,158
2966,6,19,134
2967,4,12,92
2968,7,29,204
2969,15,36,246
2970,9,23,161
2971,8,16,101
2972,18,37,239
2973,10,20,115
2974,18,31,182
2975,2,6,39
2976,2,5,31
2977,6,15,85
2978,5,11,80
2979,6,15,83
2980,2,6,46
2981,9,17,101
2982,10,18,107
2983,5,17,109
2984,4,10,87
2985,7,14,75
2986,11,22,139
2987,12,25,148
2988,8,18,102
2989,4,14,92
2990,7,15,100
2991,10,20,141
2992,9,22,187
2993,4,9,53
2994,13,24,147
2995,10,23,158
2996,10,21,118
2997,5,14,111
2998,16,31,168
2999,5,12,79
3000,12,28,172
3001,7,18,98
3002,9,19,97
3003,6,15,99
3004,9,20,130
3005,5,10,45
3006,3,13,86
3007,7,13,69
3008,2,5,32
3009,7,18,116
3010,9,19,121
3011,10,16,89
3012,12,23,128
3013,6,12,70
3014,7,15,105
3015,3,5,28
3016,6,16,114
3017,5,10,53
3018,3,15,108
3019,4,10,81
3020,6,19,120
3021,5,13,85
3022,5,11,74
3023,7,12,70
3024,0,2,16
3025,2,7,47
3026,2,5,29
3027,3,8,40
3028,3,9,48
3029,3,9,62
3030,5,17,104
3031,1,6,43
3032,5,11,70
3033,2,6,38
3034,6,15,96
3035,5,12,67
3036,0,0,1
3037,9,25,185
3038,7,14,79
3039,16,36,233
3040,13,29,179
3041,12,29,200
3042,6,20,141
3043,15,43,290
3044,7,14,103
3045,11,26,164
3046,6,28,178
3047,6,22,172
3048,10,24,156
3049,9,23,152
3050,7,22,150
3051,4,10,64
3052,3,18,140
3053,10,20,113
3054,6,15,103
3055,6,15,82
3056,9,24,175
3057,5,13,85
3058,10,24,171
3059,5,7,43
3060,8,14,87
3061,6,17,120
3062,5,12,96
3063,6,13,72
3064,11,21,125
3065,3,10,62
3066,5,10,57
3067,5,12,74
3068,6,13,77
3069,1,4,40
3070,10,17,86
3071,4,9,61
3072,6,22,156
3073,7,16,122
3074,9,14,80
3075,12,29,175
3076,2,6,31
3077,9,15,74
3078,3,9,67
3079,0,2,33
3080,2,9,85
3081,1,7,61
3082,8,18,140
3083,11,24,145
3084,4,9,69
3085,7,23,148
3086,1,3,14
3087,5,11,64
3088,2,4,31
3089,6,12,77
3090,4,7,34
3091,9,16,86
3092,7,12,70
3093,11,21,112
3094,11,29,195
3095,9,23,145
3096,11,22,146
3097,2,7,38
3098,4,17,110
3099,9,14,79
3100,5,19,155
3101,5,12,94
3102,1,5,38
3103,9,20,138
3104,11,27,152
3105,11,21,124
3106,6,13,82
3107,11,28,177
3108,7,14,82
3109,10,22,115
3110,15,27,148
3111,16,30,165
3112,9,14,88
3113,6,10,54
3114,6,13,71
3115,18,25,135
3116,9,21,126
3117,16,31,163
3118,5,8,43
3119,3,6,35
3120,6,12,53
3121,2,8,46
3122,5,10,46
3123,4,6,34
3124,10,19,101
3125,10,19,102
3126,22,36,154
3127,5,7,43
3128,1,2,13
3129,4,10,66
3130,2,2,17
3131,2,3,13
3132,7,11,66
3133,11,20,109
3134,4,8,37
3135,2,5,34
3136,3,6,40
3137,6,8,37
3138,20,32,156
3139,8,14,75
3140,11,16,66
3141,6,9,42
3142,17,28,119
3143,2,4,30
3144,7,13,63
3145,10,17,90
3146,14,26,135
3147,23,41,204
3148,3,6,39
3149,13,21,108
3150,8,15,71
3151,1,4,29
3152,5,14,89
3153,10,28,157
3154,6,22,173
3155,11,30,225
3156,1,3,18
3157,4,12,76
3158,14,36,205
3159,2,9,61
3160,5,18,119
3161,6,16,117
3162,5,15,105
3163,0,2,17
3164,7,17,101
3165,6,13,75
3166,2,6,35
3167,5,13,75
3168,2,5,30
3169,8,18,120
3170,6,13,96
3171,8,18,131
3172,6,14,93
3173,1,3,18
3174,14,29,183
3175,7,16,95
3176,13,39,276
3177,8,17,102
3178,5,13,109
3179,9,21,117
3180,14,30,171
3181,5,12,81
3182,6,13,67
3183,8,20,120
3184,20,38,205
3185,0,2,15
3186,10,21,121
3187,12,24,132
3188,10,17,92
3189,14,35,206
3190,6,10,71
3191,2,6,46
3192,8,23,166
3193,6,14,94
3194,9,18,124
3195,16,33,208
3196,7,15,105
3197,16,34,222
3198,0,2,16
3199,13,23,135
3200,5,17,111
3201,15,34,205
3202,4,20,130
3203,16,33,180
3204,7,15,91
3205,7,14,94
3206,5,12,71
3207,13,24,127
3208,0,1,9
3209,4,10,58
3210,3,11,72
3211,3,11,81
3212,3,9,52
3213,12,26,166
3214,11,25,138
3215,12,31,186
